Datetime,Actual LSTM,Predicted LSTM,Actual Transformer,Predicted Transformer
2024-05-28 01:00:00+00:00,9.0,11.152496,9.0,11.945456
2024-05-28 02:00:00+00:00,6.0,12.485874,6.0,12.986109
2024-05-28 03:00:00+00:00,6.0,11.900084,6.0,11.405735
2024-05-28 04:00:00+00:00,21.0,11.173609,21.0,10.686481
2024-05-28 05:00:00+00:00,19.0,20.987993,19.0,16.358772
2024-05-28 06:00:00+00:00,13.999999999999996,20.928547,13.999999999999996,16.651579
2024-05-28 07:00:00+00:00,25.8,17.689041,25.8,14.003078
2024-05-28 08:00:00+00:00,3.0,25.08122,3.0,22.80628
2024-05-28 09:00:00+00:00,2.0,14.074684,2.0,7.2919254
2024-05-28 10:00:00+00:00,7.400000000000006,12.070469,7.400000000000006,6.9360676
2024-05-28 11:00:00+00:00,9.8,13.703415,9.8,9.084291
2024-05-28 12:00:00+00:00,1.000000000000007,14.770512,1.000000000000007,11.448479
2024-05-28 13:00:00+00:00,11.999999999999996,12.607637,11.999999999999996,8.895662
2024-05-28 14:00:00+00:00,1.000000000000007,20.655874,1.000000000000007,20.069145
2024-05-28 15:00:00+00:00,3.0,18.146952,3.0,14.035561
2024-05-28 16:00:00+00:00,15.0,16.966082,15.0,14.358484
2024-05-28 17:00:00+00:00,24.0,21.504395,24.0,21.904112
2024-05-28 18:00:00+00:00,20.0,26.387552,20.0,25.512163
2024-05-28 19:00:00+00:00,18.000000000000004,22.511757,18.000000000000004,21.949186
2024-05-28 20:00:00+00:00,22.0,19.521118,22.0,20.78963
2024-05-28 21:00:00+00:00,10.0,21.471514,10.0,22.575798
2024-05-28 22:00:00+00:00,7.0,14.000805,7.0,16.303843
2024-05-28 23:00:00+00:00,6.0,10.419718,6.0,12.50008
2024-05-29 00:00:00+00:00,3.0,11.164522,3.0,14.07398
2024-05-29 01:00:00+00:00,3.0,8.599951,3.0,12.688982
2024-05-29 02:00:00+00:00,5.0,9.553789,5.0,14.140476
2024-05-29 03:00:00+00:00,6.0,11.071409,6.0,13.383566
2024-05-29 04:00:00+00:00,6.0,11.981579,6.0,13.21936
2024-05-29 05:00:00+00:00,5.0,12.1318035,5.0,12.966042
2024-05-29 06:00:00+00:00,2.0,11.393774,2.0,11.56551
2024-05-29 07:00:00+00:00,25.4,10.433634,25.4,10.089493
2024-05-29 08:00:00+00:00,3.0,23.629778,3.0,23.358595
2024-05-29 09:00:00+00:00,2.0,14.809412,2.0,11.096973
2024-05-29 10:00:00+00:00,1.000000000000007,13.385279,1.000000000000007,10.5208645
2024-05-29 11:00:00+00:00,6.000000000000007,12.39069,6.000000000000007,9.866194
2024-05-29 12:00:00+00:00,10.199999999999996,13.097309,10.199999999999996,10.974556
2024-05-29 13:00:00+00:00,7.000000000000007,13.704012,7.000000000000007,11.807348
2024-05-29 14:00:00+00:00,13.2,15.312832,13.2,15.996948
2024-05-29 15:00:00+00:00,6.0,19.315582,6.0,22.973984
2024-05-29 16:00:00+00:00,10.0,17.020693,10.0,17.858374
2024-05-29 17:00:00+00:00,20.0,17.740551,20.0,20.331093
2024-05-29 18:00:00+00:00,16.0,23.598825,16.0,24.354153
2024-05-29 19:00:00+00:00,13.999999999999996,19.81376,13.999999999999996,21.211893
2024-05-29 20:00:00+00:00,16.0,17.814236,16.0,20.909422
2024-05-29 21:00:00+00:00,16.0,18.377207,16.0,21.591711
2024-05-29 22:00:00+00:00,9.0,17.829393,9.0,21.20242
2024-05-29 23:00:00+00:00,14.2,13.843622,14.2,18.380278
2024-05-30 00:00:00+00:00,6.200000000000003,15.8624115,6.200000000000003,20.305735
2024-05-30 01:00:00+00:00,6.199999999999996,11.315973,6.199999999999996,15.318459
2024-05-30 02:00:00+00:00,6.0,10.637846,6.0,15.373251
2024-05-30 03:00:00+00:00,3.999999999999993,10.076063,3.999999999999993,11.531845
2024-05-30 04:00:00+00:00,15.0,10.716347,15.0,11.263418
2024-05-30 05:00:00+00:00,7.0,16.01218,7.0,15.711864
2024-05-30 06:00:00+00:00,3.999999999999993,12.951065,3.999999999999993,11.65037
2024-05-30 07:00:00+00:00,10.0,11.858091,10.0,8.964293
2024-05-30 08:00:00+00:00,15.0,14.82373,15.0,11.760212
2024-05-30 09:00:00+00:00,13.600000000000001,16.758219,13.600000000000001,14.7765045
2024-05-30 10:00:00+00:00,8.0,17.83884,8.0,21.178268
2024-05-30 11:00:00+00:00,7.0,13.985832,7.0,10.207098
2024-05-30 12:00:00+00:00,6.0,11.000183,6.0,9.739313
2024-05-30 13:00:00+00:00,10.0,9.681274,10.0,8.772024
2024-05-30 14:00:00+00:00,10.0,11.940178,10.0,12.005878
2024-05-30 15:00:00+00:00,9.0,13.179672,9.0,15.618887
2024-05-30 16:00:00+00:00,31.0,14.4962635,31.0,16.949022
2024-05-30 17:00:00+00:00,37.0,32.19585,37.0,30.826986
2024-05-30 18:00:00+00:00,32.0,35.12431,32.0,35.440723
2024-05-30 19:00:00+00:00,24.0,29.99087,24.0,32.086002
2024-05-30 20:00:00+00:00,9.0,23.863682,9.0,27.157965
2024-05-30 21:00:00+00:00,12.0,15.256332,12.0,18.94962
2024-05-30 22:00:00+00:00,9.0,15.296463,9.0,19.887627
2024-05-30 23:00:00+00:00,6.0,12.970421,6.0,17.324137
2024-05-31 00:00:00+00:00,8.0,11.329123,8.0,15.475035
2024-05-31 01:00:00+00:00,13.999999999999996,11.912535,13.999999999999996,14.493521
2024-05-31 02:00:00+00:00,8.0,15.930906,8.0,17.430658
2024-05-31 03:00:00+00:00,5.0,12.8917885,5.0,13.287144
2024-05-31 04:00:00+00:00,8.0,10.369955,8.0,11.526445
2024-05-31 05:00:00+00:00,7.0,11.2074585,7.0,11.773266
2024-05-31 06:00:00+00:00,7.0,11.126114,7.0,10.921585
2024-05-31 07:00:00+00:00,13.000000000000004,11.181433,13.000000000000004,10.962885
2024-05-31 08:00:00+00:00,10.0,13.776684,10.0,12.722694
2024-05-31 09:00:00+00:00,7.0,11.954853,7.0,12.341438
2024-05-31 10:00:00+00:00,3.999999999999993,10.776913,3.999999999999993,12.331562
2024-05-31 11:00:00+00:00,1.000000000000007,11.018835,1.000000000000007,13.445166
2024-05-31 12:00:00+00:00,12.999999999999996,9.961985,12.999999999999996,12.4853115
2024-05-31 13:00:00+00:00,0.0,14.250757,0.0,17.799618
2024-05-31 14:00:00+00:00,13.000000000000004,13.206953,13.000000000000004,15.679071
2024-05-31 15:00:00+00:00,25.0,21.781145,25.0,23.330019
2024-05-31 16:00:00+00:00,31.0,30.97505,31.0,28.914137
2024-05-31 17:00:00+00:00,35.0,33.86312,35.0,31.572702
2024-05-31 18:00:00+00:00,36.0,34.226048,36.0,34.170803
2024-05-31 19:00:00+00:00,13.999999999999996,33.38942,13.999999999999996,33.95435
2024-05-31 20:00:00+00:00,15.0,18.31786,15.0,20.582783
2024-05-31 21:00:00+00:00,9.0,18.436565,9.0,20.414467
2024-05-31 22:00:00+00:00,5.0,14.986189,5.0,17.512613
2024-05-31 23:00:00+00:00,3.999999999999993,13.289991,3.999999999999993,16.69788
2024-06-01 00:00:00+00:00,7.0,8.901323,7.0,9.369289
2024-06-01 01:00:00+00:00,10.0,10.3797035,10.0,12.434952
2024-06-01 02:00:00+00:00,8.0,13.611359,8.0,14.495932
2024-06-01 03:00:00+00:00,7.0,13.400427,7.0,13.201353
2024-06-01 04:00:00+00:00,6.0,15.188824,6.0,15.834377
2024-06-01 05:00:00+00:00,7.0,13.2393875,7.0,13.941116
2024-06-01 06:00:00+00:00,3.999999999999993,12.443895,3.999999999999993,13.505272
2024-06-01 07:00:00+00:00,2.0,10.270475,2.0,12.315918
2024-06-01 08:00:00+00:00,1.000000000000007,8.476522,1.000000000000007,11.332706
2024-06-01 09:00:00+00:00,2.0,7.230959,2.0,11.584183
2024-06-01 10:00:00+00:00,2.0,7.6234264,2.0,10.296314
2024-06-01 11:00:00+00:00,2.0,8.511053,2.0,10.1166935
2024-06-01 12:00:00+00:00,6.0,7.213236,6.0,10.344225
2024-06-01 13:00:00+00:00,6.0,9.015665,6.0,12.076958
2024-06-01 14:00:00+00:00,13.999999999999996,12.509851,13.999999999999996,15.755722
2024-06-01 15:00:00+00:00,13.999999999999996,19.30544,13.999999999999996,22.94581
2024-06-01 16:00:00+00:00,13.999999999999996,20.574556,13.999999999999996,22.160044
2024-06-01 17:00:00+00:00,12.0,18.558142,12.0,20.104494
2024-06-01 18:00:00+00:00,9.0,17.487906,9.0,19.26642
2024-06-01 19:00:00+00:00,7.0,16.040524,7.0,17.056555
2024-06-01 20:00:00+00:00,13.999999999999996,14.596401,13.999999999999996,16.214174
2024-06-01 21:00:00+00:00,9.0,18.636404,9.0,19.838522
2024-06-01 22:00:00+00:00,8.0,16.517193,8.0,18.801481
2024-06-01 23:00:00+00:00,9.0,15.848217,9.0,17.903147
2024-06-02 00:00:00+00:00,10.0,16.308638,10.0,17.258335
2024-06-02 01:00:00+00:00,8.0,13.853132,8.0,16.250526
2024-06-02 02:00:00+00:00,9.0,14.152887,9.0,16.930595
2024-06-02 03:00:00+00:00,10.999999999999996,16.261385,10.999999999999996,17.704628
2024-06-02 04:00:00+00:00,8.0,18.748993,8.0,20.20281
2024-06-02 05:00:00+00:00,19.0,16.255962,19.0,17.229975
2024-06-02 06:00:00+00:00,15.0,22.4977,15.0,21.955658
2024-06-02 07:00:00+00:00,12.0,19.196005,12.0,17.598053
2024-06-02 08:00:00+00:00,8.0,17.370934,8.0,15.1676235
2024-06-02 09:00:00+00:00,9.0,14.768181,9.0,13.020662
2024-06-02 10:00:00+00:00,8.0,14.1034775,8.0,12.945576
2024-06-02 11:00:00+00:00,5.0,13.486309,5.0,12.535828
2024-06-02 12:00:00+00:00,3.999999999999993,12.612806,3.999999999999993,11.424219
2024-06-02 13:00:00+00:00,5.0,13.355209,5.0,12.094477
2024-06-02 14:00:00+00:00,13.999999999999996,15.406225,13.999999999999996,16.02897
2024-06-02 15:00:00+00:00,13.999999999999996,20.257502,13.999999999999996,22.018957
2024-06-02 16:00:00+00:00,13.999999999999996,19.95379,13.999999999999996,18.7016
2024-06-02 17:00:00+00:00,12.0,18.311335,12.0,18.116928
2024-06-02 18:00:00+00:00,15.0,16.391853,15.0,16.81671
2024-06-02 19:00:00+00:00,13.000000000000004,17.957083,13.000000000000004,18.137089
2024-06-02 20:00:00+00:00,13.000000000000004,16.771585,13.000000000000004,18.683907
2024-06-02 21:00:00+00:00,13.000000000000004,16.955217,13.000000000000004,19.665634
2024-06-02 22:00:00+00:00,14.399999999999999,15.937824,14.399999999999999,19.477077
2024-06-02 23:00:00+00:00,18.000000000000004,18.083834,18.000000000000004,21.391956
2024-06-03 00:00:00+00:00,16.0,19.075777,16.0,20.409681
2024-06-03 01:00:00+00:00,21.0,17.188889,21.0,17.14706
2024-06-03 02:00:00+00:00,19.0,22.127157,19.0,20.64655
2024-06-03 03:00:00+00:00,9.0,21.396212,9.0,17.730404
2024-06-03 04:00:00+00:00,13.000000000000004,14.925182,13.000000000000004,11.580547
2024-06-03 05:00:00+00:00,10.0,17.45928,10.0,14.626957
2024-06-03 06:00:00+00:00,7.0,14.61895,7.0,12.45076
2024-06-03 07:00:00+00:00,5.0,12.828453,5.0,11.111013
2024-06-03 08:00:00+00:00,3.0,12.602488,3.0,12.090244
2024-06-03 09:00:00+00:00,3.0,12.364178,3.0,12.504889
2024-06-03 10:00:00+00:00,6.0,12.438866,6.0,11.411369
2024-06-03 11:00:00+00:00,3.999999999999993,12.595888,3.999999999999993,9.845707
2024-06-03 12:00:00+00:00,2.0,11.627878,2.0,9.023508
2024-06-03 13:00:00+00:00,2.0,11.819857,2.0,8.477087
2024-06-03 14:00:00+00:00,7.0,12.043642,7.0,10.62632
2024-06-03 15:00:00+00:00,15.0,14.209362,15.0,13.567274
2024-06-03 16:00:00+00:00,6.0,19.426262,6.0,18.11882
2024-06-03 17:00:00+00:00,8.0,13.084717,8.0,13.841358
2024-06-03 18:00:00+00:00,6.0,14.107334,6.0,16.699375
2024-06-03 19:00:00+00:00,6.0,11.56385,6.0,14.389362
2024-06-03 20:00:00+00:00,8.0,9.823782,8.0,13.007708
2024-06-03 21:00:00+00:00,5.0,10.051794,5.0,12.895166
2024-06-03 22:00:00+00:00,2.0,8.073023,2.0,11.158432
2024-06-03 23:00:00+00:00,2.0,6.662077,2.0,10.532507
2024-06-04 00:00:00+00:00,2.0,6.7027187,2.0,10.120375
2024-06-04 01:00:00+00:00,3.0,4.273058,3.0,8.915411
2024-06-04 02:00:00+00:00,3.999999999999993,6.0358906,3.999999999999993,11.626884
2024-06-04 03:00:00+00:00,3.0,10.315586,3.0,14.215902
2024-06-04 04:00:00+00:00,3.0,10.10948,3.0,13.695198
2024-06-04 05:00:00+00:00,10.0,9.0652485,10.0,11.8054695
2024-06-04 06:00:00+00:00,13.000000000000004,12.827299,13.000000000000004,13.024391
2024-06-04 07:00:00+00:00,22.8,15.651754,22.8,15.076622
2024-06-04 08:00:00+00:00,12.0,21.800598,12.0,24.797396
2024-06-04 09:00:00+00:00,12.0,16.843607,12.0,14.049189
2024-06-04 10:00:00+00:00,7.0,14.911076,7.0,11.94454
2024-06-04 11:00:00+00:00,7.0,12.963026,7.0,9.909262
2024-06-04 12:00:00+00:00,16.0,12.727015,16.0,9.980459
2024-06-04 13:00:00+00:00,10.0,17.844498,10.0,14.284235
2024-06-04 14:00:00+00:00,7.0,18.520435,7.0,16.813057
2024-06-04 15:00:00+00:00,12.0,15.097624,12.0,15.919809
2024-06-04 16:00:00+00:00,10.0,17.589565,10.0,19.97986
2024-06-04 17:00:00+00:00,10.0,14.335255,10.0,16.373806
2024-06-04 18:00:00+00:00,13.999999999999996,15.062098,13.999999999999996,18.37777
2024-06-04 19:00:00+00:00,16.0,17.357922,16.0,21.431776
2024-06-04 20:00:00+00:00,16.999999999999996,18.084883,16.999999999999996,21.754068
2024-06-04 21:00:00+00:00,10.0,18.610304,10.0,22.692785
2024-06-04 22:00:00+00:00,10.999999999999996,13.829981,10.999999999999996,17.368916
2024-06-04 23:00:00+00:00,9.0,14.62896,9.0,17.191645
2024-06-05 00:00:00+00:00,8.0,13.310162,8.0,16.599342
2024-06-05 01:00:00+00:00,2.0,8.041365,2.0,13.797113
2024-06-05 02:00:00+00:00,5.199999999999996,4.5021534,5.199999999999996,9.679731
2024-06-05 03:00:00+00:00,1.000000000000007,8.590345,1.000000000000007,11.571402
2024-06-05 04:00:00+00:00,1.000000000000007,8.990152,1.000000000000007,12.990595
2024-06-05 05:00:00+00:00,3.0,8.20796,3.0,12.411871
2024-06-05 06:00:00+00:00,5.0,9.392536,5.0,11.881241
2024-06-05 07:00:00+00:00,13.999999999999996,11.523579,13.999999999999996,12.489231
2024-06-05 08:00:00+00:00,18.000000000000004,16.292126,18.000000000000004,16.116291
2024-06-05 09:00:00+00:00,16.999999999999996,17.91501,16.999999999999996,18.445036
2024-06-05 10:00:00+00:00,9.0,18.9519,9.0,18.35832
2024-06-05 11:00:00+00:00,20.0,15.082621,20.0,15.08363
2024-06-05 12:00:00+00:00,6.0,20.771803,6.0,24.21823
2024-06-05 13:00:00+00:00,19.4,15.539005,19.4,15.614927
2024-06-05 14:00:00+00:00,9.0,25.794998,9.0,26.183453
2024-06-05 15:00:00+00:00,10.0,15.989601,10.0,17.794739
2024-06-05 16:00:00+00:00,16.999999999999996,16.276163,16.999999999999996,19.648436
2024-06-05 17:00:00+00:00,16.0,22.716074,16.0,23.858948
2024-06-05 18:00:00+00:00,26.0,20.443333,26.0,22.997501
2024-06-05 19:00:00+00:00,28.0,25.963905,28.0,25.890915
2024-06-05 20:00:00+00:00,20.0,26.482899,20.0,27.262363
2024-06-05 21:00:00+00:00,13.000000000000004,20.287313,13.000000000000004,21.059952
2024-06-05 22:00:00+00:00,10.0,15.544914,10.0,17.507694
2024-06-05 23:00:00+00:00,8.0,12.753916,8.0,14.421297
2024-06-06 00:00:00+00:00,7.0,10.089188,7.0,10.792463
2024-06-06 01:00:00+00:00,9.0,10.234972,9.0,15.627489
2024-06-06 02:00:00+00:00,7.0,13.366007,7.0,12.925053
2024-06-06 03:00:00+00:00,8.0,13.6557255,8.0,12.521421
2024-06-06 04:00:00+00:00,8.0,13.077442,8.0,13.26486
2024-06-06 05:00:00+00:00,7.0,12.990219,7.0,12.821205
2024-06-06 06:00:00+00:00,9.0,10.874817,9.0,12.029152
2024-06-06 07:00:00+00:00,9.0,12.31605,9.0,12.180399
2024-06-06 08:00:00+00:00,10.0,12.932426,10.0,12.473436
2024-06-06 09:00:00+00:00,10.999999999999996,13.86158,10.999999999999996,13.082281
2024-06-06 10:00:00+00:00,16.0,14.828613,16.0,13.181246
2024-06-06 11:00:00+00:00,15.0,16.907034,15.0,14.2284565
2024-06-06 12:00:00+00:00,10.999999999999996,18.821049,10.999999999999996,17.689867
2024-06-06 13:00:00+00:00,28.0,19.418741,28.0,17.224924
2024-06-06 14:00:00+00:00,31.4,33.99782,31.4,30.157688
2024-06-06 15:00:00+00:00,7.0,36.809227,7.0,36.324345
2024-06-06 16:00:00+00:00,22.0,16.587723,22.0,19.800785
2024-06-06 17:00:00+00:00,12.0,28.27697,12.0,27.05635
2024-06-06 18:00:00+00:00,16.999999999999996,18.226398,16.999999999999996,20.210913
2024-06-06 19:00:00+00:00,20.0,21.585323,20.0,24.282665
2024-06-06 20:00:00+00:00,22.0,22.57123,22.0,25.66785
2024-06-06 21:00:00+00:00,13.000000000000004,22.906439,13.000000000000004,25.720556
2024-06-06 22:00:00+00:00,13.999999999999996,18.200157,13.999999999999996,21.670237
2024-06-06 23:00:00+00:00,10.999999999999996,17.079432,10.999999999999996,20.533722
2024-06-07 00:00:00+00:00,12.0,13.616158,12.0,15.872965
2024-06-07 01:00:00+00:00,13.999999999999996,12.977692,13.999999999999996,15.608992
2024-06-07 02:00:00+00:00,10.999999999999996,16.661566,10.999999999999996,18.49878
2024-06-07 03:00:00+00:00,9.0,16.063324,9.0,17.963898
2024-06-07 04:00:00+00:00,16.0,14.96372,16.0,18.881353
2024-06-07 05:00:00+00:00,16.0,18.239655,16.0,20.410872
2024-06-07 06:00:00+00:00,22.0,17.388613,22.0,18.251894
2024-06-07 07:00:00+00:00,16.400000000000002,20.649288,16.400000000000002,20.024511
2024-06-07 08:00:00+00:00,20.0,20.476137,20.0,25.126226
2024-06-07 09:00:00+00:00,10.999999999999996,19.154858,10.999999999999996,19.020994
2024-06-07 10:00:00+00:00,16.999999999999996,16.506495,16.999999999999996,16.605349
2024-06-07 11:00:00+00:00,13.000000000000004,17.759035,13.000000000000004,17.375105
2024-06-07 12:00:00+00:00,10.999999999999996,17.519552,10.999999999999996,17.09842
2024-06-07 13:00:00+00:00,12.0,17.095528,12.0,18.924881
2024-06-07 14:00:00+00:00,15.0,18.817188,15.0,19.964876
2024-06-07 15:00:00+00:00,16.999999999999996,20.409172,16.999999999999996,24.528526
2024-06-07 16:00:00+00:00,39.0,22.34368,39.0,23.29264
2024-06-07 17:00:00+00:00,46.0,42.930595,46.0,37.858154
2024-06-07 18:00:00+00:00,62.0,43.41476,62.0,43.346252
2024-06-07 19:00:00+00:00,22.0,54.55508,22.0,51.414078
2024-06-07 20:00:00+00:00,15.0,26.183235,15.0,27.523438
2024-06-07 21:00:00+00:00,12.0,20.043756,12.0,20.97529
2024-06-07 22:00:00+00:00,13.000000000000004,16.98127,13.000000000000004,18.232313
2024-06-07 23:00:00+00:00,10.0,17.677275,10.0,19.072456
2024-06-08 00:00:00+00:00,9.0,18.357954,9.0,20.383324
2024-06-08 01:00:00+00:00,7.0,14.345203,7.0,16.548464
2024-06-08 02:00:00+00:00,8.0,13.630682,8.0,18.2794
2024-06-08 03:00:00+00:00,18.2,14.718721,18.2,18.481989
2024-06-08 04:00:00+00:00,8.0,24.28195,8.0,25.077574
2024-06-08 05:00:00+00:00,6.0,13.691359,6.0,18.464554
2024-06-08 06:00:00+00:00,10.999999999999996,11.95849,10.999999999999996,16.997627
2024-06-08 07:00:00+00:00,23.8,13.912666,23.8,18.074507
2024-06-08 08:00:00+00:00,24.0,24.259884,24.0,27.602812
2024-06-08 09:00:00+00:00,21.0,21.050676,21.0,21.716265
2024-06-08 10:00:00+00:00,25.0,20.387499,25.0,18.148813
2024-06-08 11:00:00+00:00,21.0,21.753046,21.0,20.208008
2024-06-08 12:00:00+00:00,20.0,21.761282,20.0,23.434587
2024-06-08 13:00:00+00:00,18.000000000000004,23.088634,18.000000000000004,22.2216
2024-06-08 14:00:00+00:00,21.0,22.868011,21.0,22.543869
2024-06-08 15:00:00+00:00,27.0,24.098766,27.0,25.41906
2024-06-08 16:00:00+00:00,34.0,32.479374,34.0,32.079212
2024-06-08 17:00:00+00:00,38.0,36.535286,38.0,39.29297
2024-06-08 18:00:00+00:00,35.0,37.159283,35.0,40.11461
2024-06-08 19:00:00+00:00,35.0,34.25994,35.0,35.63644
2024-06-08 20:00:00+00:00,22.0,33.46337,22.0,33.412903
2024-06-08 21:00:00+00:00,16.999999999999996,24.56979,16.999999999999996,23.458067
2024-06-08 22:00:00+00:00,16.0,22.444866,16.0,21.844896
2024-06-08 23:00:00+00:00,8.0,19.858988,8.0,20.131847
2024-06-09 00:00:00+00:00,7.0,17.096605,7.0,18.237062
2024-06-09 01:00:00+00:00,8.0,13.053017,8.0,17.091232
2024-06-09 02:00:00+00:00,10.0,12.222769,10.0,15.674273
2024-06-09 03:00:00+00:00,6.0,13.6579685,6.0,15.941214
2024-06-09 04:00:00+00:00,8.0,12.326149,8.0,16.430988
2024-06-09 05:00:00+00:00,7.0,15.045736,7.0,19.357695
2024-06-09 06:00:00+00:00,9.0,13.552328,9.0,17.806774
2024-06-09 07:00:00+00:00,10.999999999999996,14.698902,10.999999999999996,18.483171
2024-06-09 08:00:00+00:00,21.0,16.341566,21.0,18.756495
2024-06-09 09:00:00+00:00,16.999999999999996,20.159956,16.999999999999996,21.956905
2024-06-09 10:00:00+00:00,18.000000000000004,19.594997,18.000000000000004,19.940876
2024-06-09 11:00:00+00:00,9.0,19.099398,9.0,19.586098
2024-06-09 12:00:00+00:00,21.0,20.410446,21.0,21.259415
2024-06-09 13:00:00+00:00,9.0,24.819822,9.0,22.803143
2024-06-09 14:00:00+00:00,9.0,14.272642,9.0,16.329779
2024-06-09 15:00:00+00:00,19.0,16.033943,19.0,16.786257
2024-06-09 16:00:00+00:00,24.0,24.419926,24.0,25.796532
2024-06-09 17:00:00+00:00,19.0,25.753862,19.0,28.114763
2024-06-09 18:00:00+00:00,13.000000000000004,22.884737,13.000000000000004,24.220926
2024-06-09 19:00:00+00:00,9.0,17.528164,9.0,18.695093
2024-06-09 20:00:00+00:00,10.0,15.11709,10.0,16.593172
2024-06-09 21:00:00+00:00,9.0,15.940336,9.0,17.48493
2024-06-09 22:00:00+00:00,6.0,13.317295,6.0,14.752148
2024-06-09 23:00:00+00:00,8.0,10.704842,8.0,14.788752
2024-06-10 00:00:00+00:00,6.0,12.8656025,6.0,15.703659
2024-06-10 01:00:00+00:00,7.0,11.691446,7.0,15.41321
2024-06-10 02:00:00+00:00,9.0,11.425409,9.0,14.54398
2024-06-10 03:00:00+00:00,5.0,11.803431,5.0,14.322981
2024-06-10 04:00:00+00:00,10.0,11.386074,10.0,14.484547
2024-06-10 05:00:00+00:00,13.000000000000004,15.292633,13.000000000000004,17.396357
2024-06-10 06:00:00+00:00,13.999999999999996,16.856833,13.999999999999996,19.350224
2024-06-10 07:00:00+00:00,17.8,16.479809,17.8,18.521666
2024-06-10 08:00:00+00:00,13.999999999999996,19.638958,13.999999999999996,23.655237
2024-06-10 09:00:00+00:00,10.0,16.4054,10.0,16.508554
2024-06-10 10:00:00+00:00,9.0,16.011,9.0,15.721788
2024-06-10 11:00:00+00:00,9.0,13.274324,9.0,13.336014
2024-06-10 12:00:00+00:00,10.0,15.422258,10.0,14.808519
2024-06-10 13:00:00+00:00,8.0,16.8424,8.0,15.462412
2024-06-10 14:00:00+00:00,12.0,13.675379,12.0,14.904982
2024-06-10 15:00:00+00:00,15.0,17.120827,15.0,19.247375
2024-06-10 16:00:00+00:00,16.0,21.169304,16.0,22.276577
2024-06-10 17:00:00+00:00,20.0,20.031761,20.0,21.102816
2024-06-10 18:00:00+00:00,22.0,22.991474,22.0,22.868696
2024-06-10 19:00:00+00:00,13.999999999999996,23.919954,13.999999999999996,22.326094
2024-06-10 20:00:00+00:00,13.000000000000004,19.399414,13.000000000000004,18.36236
2024-06-10 21:00:00+00:00,10.0,17.866922,10.0,16.621096
2024-06-10 22:00:00+00:00,7.0,14.964737,7.0,14.38847
2024-06-10 23:00:00+00:00,6.0,11.268421,6.0,12.29841
2024-06-11 00:00:00+00:00,7.0,10.826357,7.0,11.990637
2024-06-11 01:00:00+00:00,8.0,9.355728,8.0,11.321125
2024-06-11 02:00:00+00:00,9.0,14.079876,9.0,15.07515
2024-06-11 03:00:00+00:00,5.0,16.30236,5.0,16.32115
2024-06-11 04:00:00+00:00,13.000000000000004,14.499714,13.000000000000004,15.436108
2024-06-11 05:00:00+00:00,21.0,18.571173,21.0,18.574621
2024-06-11 06:00:00+00:00,22.0,22.145584,22.0,19.868338
2024-06-11 07:00:00+00:00,25.2,22.262774,25.2,19.28192
2024-06-11 08:00:00+00:00,16.0,24.776184,16.0,25.662638
2024-06-11 09:00:00+00:00,8.0,18.239826,8.0,14.807369
2024-06-11 10:00:00+00:00,9.0,14.743362,9.0,14.106136
2024-06-11 11:00:00+00:00,10.0,15.227379,10.0,15.737801
2024-06-11 12:00:00+00:00,7.0,15.719303,7.0,16.957426
2024-06-11 13:00:00+00:00,33.0,17.775846,33.0,17.873123
2024-06-11 14:00:00+00:00,8.0,34.104473,8.0,29.361526
2024-06-11 15:00:00+00:00,9.0,20.977377,9.0,17.99052
2024-06-11 16:00:00+00:00,7.0,15.63695,7.0,18.355295
2024-06-11 17:00:00+00:00,8.0,13.553146,8.0,16.951153
2024-06-11 18:00:00+00:00,7.0,13.252188,7.0,15.940323
2024-06-11 19:00:00+00:00,6.0,12.826088,6.0,12.534634
2024-06-11 20:00:00+00:00,6.0,12.831953,6.0,11.34486
2024-06-11 21:00:00+00:00,5.0,12.710867,5.0,11.139112
2024-06-11 22:00:00+00:00,3.999999999999993,12.266357,3.999999999999993,10.854153
2024-06-11 23:00:00+00:00,3.0,12.315432,3.0,10.82692
2024-06-12 00:00:00+00:00,2.0,13.370085,2.0,13.42593
2024-06-12 01:00:00+00:00,3.999999999999993,6.8132153,3.999999999999993,9.424343
2024-06-12 02:00:00+00:00,8.0,9.470568,8.0,12.319811
2024-06-12 03:00:00+00:00,15.0,13.559002,15.0,14.590984
2024-06-12 04:00:00+00:00,21.0,19.883951,21.0,19.901308
2024-06-12 05:00:00+00:00,27.0,24.179504,27.0,22.039719
2024-06-12 06:00:00+00:00,18.000000000000004,27.463354,18.000000000000004,24.43692
2024-06-12 07:00:00+00:00,12.600000000000001,19.446259,12.600000000000001,19.741879
2024-06-12 08:00:00+00:00,2.0,16.72241,2.0,19.842968
2024-06-12 09:00:00+00:00,0.0,9.586824,0.0,10.066391
2024-06-12 10:00:00+00:00,1.000000000000007,8.926928,1.000000000000007,9.896191
2024-06-12 11:00:00+00:00,1.000000000000007,8.896315,1.000000000000007,9.627043
2024-06-12 12:00:00+00:00,1.000000000000007,8.702829,1.000000000000007,10.183235
2024-06-12 13:00:00+00:00,3.0,8.40077,3.0,10.9564705
2024-06-12 14:00:00+00:00,6.0,11.376707,6.0,12.714613
2024-06-12 15:00:00+00:00,6.0,15.843313,6.0,15.880325
2024-06-12 16:00:00+00:00,9.0,16.490894,9.0,17.58421
2024-06-12 17:00:00+00:00,10.0,16.645184,10.0,17.9967
